battery_id,discharge_cycle,cycle_index,ambient_temp_C,capacity_Ahr,avg_voltage_V,min_voltage_V,max_voltage_V,avg_temp_C,max_temp_C,cycle_duration_s
B0052,12,28,4,,0.32336120090005843,0.3211377350306882,0.32747449035264015,5.727340157746257,6.646274566862874,2663.625
B0052,13,30,4,,0.32391593370497757,0.32173765393135323,0.326717874874792,5.9003989237563355,6.672403840084891,2862.25
B0052,14,32,4,,0.32524374198582356,0.3234955258719347,0.3273918513110536,5.883705249180587,6.586040670084572,1894.485
B0052,15,34,4,,0.3257026258942197,0.3237199275721395,0.32791863875082183,5.705300542411731,6.6242080981673,1799.25
B0052,16,38,4,,0.4073647899207004,0.38102489266303374,0.5149253197410989,5.659816925973588,6.59530928801328,1741.204
B0052,17,40,4,,0.3295911981833905,0.3288279450149741,0.33044222558555514,6.161148563000329,6.28820769613908,236.156
B0052,18,42,4,,0.3234524095139687,0.3194939610849327,0.3268780977694632,5.75534290155213,6.582054970348843,1899.218
B0052,19,44,4,,0.32192337326959014,0.31842123387521715,0.3285254196383198,5.773897577009191,6.588698518838487,2305.25
B0052,20,46,4,,0.32179114268680864,0.3170418237707028,0.3283222855989348,5.7051337493509084,6.60717530952573,1690.594
B0052,21,50,4,,0.4906874413217856,0.4493991260435427,0.7680244991448124,5.961640391926228,6.61496479869181,1800.421
B0052,22,52,4,,0.32496324886560674,0.31787914424915487,0.3361141058865468,5.640355163569891,6.6145133816337776,1633.25
B0052,23,54,4,,0.3200749504297927,0.3153630335182592,0.3261771649155523,5.878312867355149,6.546796095221561,1737.172
B0052,24,56,4,,0.32277757293497206,0.3154931438300191,0.33129201158051325,5.623840641053641,6.595730103984381,1614.406
B0052,25,58,4,,0.3208764063278491,0.31539862717685724,0.3284411359130549,5.882304744716434,6.555064601703525,1708.86
B0053,1,0,4,1.0691417886194299,3.0828389099409663,1.9808329057464713,4.082016063841389,11.988576567861957,19.02185891684059,2349.64
B0053,2,4,4,1.1540727934432229,3.1103286425468237,1.9735558560671433,4.178658528567033,12.059863244911188,18.304754041202315,2560.688
B0053,3,6,4,1.1501525413826983,3.1104628288221936,1.9558143264177166,4.192255020207044,11.967885395858058,19.33942752368694,2522.375
B0053,4,8,4,1.1305863853936766,3.115027942360279,1.9974831055926598,4.192588912486402,11.985900972885712,18.729143210051177,2488.719
B0053,5,10,4,1.121790272357562,3.109376043532363,1.974695202836088,4.192849949462827,12.004376962205335,18.709411575172346,2474.844
B0053,6,12,4,1.1135982401443856,3.1067532264566258,1.9637397944562873,4.193081087954604,12.133888437168595,18.63570596513145,2473.875
B0053,7,16,4,1.0864654057095062,3.083406677687234,1.9443649588528493,4.179165887700054,12.32708937826574,21.292305794774187,2495.5
B0053,8,18,4,1.0647493568993147,3.080580001769896,1.9470490842081751,4.191975122366585,12.164497494980397,21.011599594200046,2481.078
B0053,9,20,4,1.0809288094959644,3.0828198149689934,1.9602813323957715,4.1919635181969905,12.128732336863894,20.939938897683515,2460.125
B0053,10,22,4,1.0852752041846463,3.095128536447283,1.9605995541160257,4.192155796080977,12.245191547318633,19.283836838998095,2440.547
B0053,11,24,4,1.0504799933740894,3.078011917190656,1.9595048550370973,4.192319942921637,12.190916714981144,21.101391697483887,2449.922
B0053,12,28,4,1.0853550177054305,3.0992512260717127,1.9845858202377116,4.178294459840927,12.163073942837917,18.64340722345076,2408.781
B0053,13,30,4,1.0508395690790722,3.0759964813859115,1.9446709162715439,4.192753069603226,12.292542702117027,21.313677971413888,2442.547
B0053,14,32,4,1.060906788333118,3.076814828498021,1.9692766515934297,4.192029518756707,12.1295279689702,20.92811979857166,2420.671
B0053,15,34,4,1.070582461063814,3.0908348956433267,1.991566826677512,4.192422731350341,12.364595355360214,19.930786955410536,2409.906
B0053,16,36,4,1.024036665663697,3.0705536079059534,1.9588680902433295,4.192159667005352,12.128324396717016,21.0220574646762,2416.672
B0053,17,40,4,1.0670957253433857,3.087460321440554,1.9836880271317603,4.177933640317498,12.302129277138697,19.091622529647232,2395.75
B0053,18,42,4,1.0279237850447498,3.0715434654202056,1.968810244689163,4.192397472111982,12.366585260617878,21.30570494347084,2410.688
B0053,19,44,4,1.0325426399701008,3.0648787393041275,1.940239319338743,4.191651190035001,12.13341884254367,21.068855242444318,2402.125
B0053,20,46,4,1.055948784653705,3.0920593287919123,1.9763616179319545,4.191822005194803,12.146814956196247,19.0403826843671,2355.265
B0053,21,48,4,1.0445313831308718,3.0752264215555254,1.958878972318411,4.192766032434195,12.493460218119651,21.229882941943842,2396.719
B0053,22,52,4,1.035313906812183,3.063652287832334,1.9866817453254884,4.151701089360854,12.212439916474112,20.949809700571592,2442.344
B0053,23,56,4,1.076341053101982,3.081738329329653,1.9605382250198837,4.177926260298856,12.533800131697804,20.122996890408825,2444.703
B0053,24,58,4,1.0352223140423542,3.0712653565298207,1.9904175883780109,4.19142646613203,12.15752125414067,20.906313087706064,2412.25
B0053,25,60,4,1.0514287056908256,3.0775076513338275,1.9817745728975946,4.191965715839513,12.500489505201012,21.200762542996532,2403.234
B0053,26,62,4,1.060332934638968,3.081721091323029,1.9986378497920827,4.19127356264746,12.129752391274424,20.01669492389786,2361.047
B0053,27,64,4,1.0236966462748538,3.065618110074436,1.9475532037509713,4.192474641560636,12.4375808996521,21.300888549752415,2392.468
B0053,28,68,4,1.0465884668750887,3.078450046499129,1.9971786671898824,4.17716731983324,12.499986997045514,19.859103950325803,2373.89
B0053,29,70,4,1.0031121684812232,3.0625561806089783,1.954304860794578,4.191922035679278,12.407329307373491,21.371062787995548,2383.234
B0053,30,72,4,1.0461578935615607,3.070668465167841,1.9728121678621011,4.1914917424018325,12.12683073125857,20.121473725568496,2342.453
B0053,31,74,4,1.0156263513525605,3.0689252222547845,1.9932654775438805,4.192505197154108,12.488226976946088,21.375504791399432,2359.296
B0053,32,76,4,1.0250054893129452,3.059463155886766,1.9677305370734945,4.191388693209469,12.141455926320956,20.75519907919811,2345.453
B0053,33,80,4,0.9801331625592913,3.0515604930870808,1.9646771872417268,4.176817913788527,12.395143910298117,21.495108529574846,2360.172
B0053,34,82,4,1.036777776420363,3.077258112412092,1.9842967959422222,4.191203897341503,12.19451958922961,19.650976156235696,2315.407
B0053,35,84,4,1.026830062058722,3.0764274410465147,1.9519786488395736,4.191950279497998,12.32467046038635,18.85601423191303,2322.156
B0053,36,86,4,1.0150379662805102,3.0735171627901745,1.9991200294367055,4.191989330112193,12.456556362135045,19.66943680638515,2327.1570000000065
B0053,37,88,4,0.9904614739486177,3.0586262243104274,1.9919158008530222,4.192193889063254,12.493233578273262,21.138845685984403,2335.0
B0053,38,92,4,1.0145765174582757,3.0655406838342585,1.9455914118085802,4.176984220978375,12.497083720348076,19.288047919779906,2329.375
B0053,39,94,4,0.9811308944080389,3.0545790418645686,1.9745609840275167,4.191893131054369,12.499664099435382,21.3268013324968,2333.875
B0053,40,96,4,1.0041687429386437,3.050692756091621,1.945088917895143,4.191053526742021,12.233147481743185,20.84260661100648,2317.453
B0053,41,98,4,1.007820487960787,3.0706836502741286,1.9541644750198832,4.191344296215671,12.380002749755878,18.56010936417985,2295.109
B0053,42,100,4,0.982454133084564,3.051595420919736,1.935548354335742,4.1920711169862885,12.616251645969692,21.59240098021019,2326.657
B0053,43,104,4,1.1096775355538027,3.072187965091245,1.9814063517681837,4.132408076306833,12.829588969895449,20.679962323191948,2479.297
B0053,44,108,4,1.1136801589914762,3.094404341842919,1.9931418060709154,4.175775307137671,12.589854217504927,18.987480522594797,2463.578
B0053,45,110,4,1.0385009100572404,3.070776135685358,1.947894370100842,4.19084164853627,12.499581621225964,21.621996984314368,2458.812
B0053,46,112,4,1.0768815902180078,3.093317588803282,1.9856387948209866,4.19061444729718,12.550448845753783,18.973652680872625,2400.672
B0053,47,114,4,1.0721705505837382,3.0749380759068083,1.949232767477218,4.191036582578031,12.432369953422185,20.978900321002104,2396.407
B0053,48,116,4,1.0124588999851116,3.0677280268889113,1.971670057823583,4.190677216614621,12.51661002939304,21.79016577987201,2392.375
B0053,49,120,4,1.0279944857549583,3.0638438118587557,1.9947630114629615,4.174970264553197,12.386978430486096,21.259687238039497,2373.687
B0053,50,122,4,1.0304147279049998,3.069633671738992,1.93495405419616,4.191223425605613,12.86442209459833,22.11367611975276,2385.922
B0053,51,124,4,1.0556163273995052,3.0774703956362286,1.9626921591466933,4.1907916530158085,12.452887134609785,20.512663513524156,2345.0
B0053,52,126,4,1.0011115418162628,3.065650898720959,1.965011869626919,4.191391388470691,12.717167506079072,21.838243278861643,2363.047000000006
B0053,53,128,4,1.0466839215498662,3.087680483774557,1.9982886464924436,4.1908069648629,12.479976931874727,19.19841243068418,2316.687
B0053,54,132,4,1.047181656018543,3.080080108538352,1.987337089818558,4.176075101120923,12.53086381740867,19.947938817320452,2322.0
B0053,55,134,4,1.0102740078425778,3.0638130274525714,1.9333820178355814,4.1919833117809935,12.900294389057347,22.111677092018486,2357.687
B0053,56,136,4,0.0,4.060790325607858,3.8013484699433544,4.190597056442859,6.164758961234487,6.582625875555882,23.0
B0054,1,0,4,0.7399351039859233,3.224017445984581,2.1808531235872497,3.849482783980402,12.463481398239779,19.2224107892251,2660.313
B0054,2,4,4,1.1665440238116096,3.250620648698839,2.1857283549042807,4.1501696736386835,13.22908734445715,19.13350840101625,2826.0
B0054,3,6,4,1.1052521456138635,3.3125509639490387,2.191704472328808,4.18097797086454,12.767949622305693,19.246439328077983,2818.578
B0054,4,8,4,1.0960302257185877,3.014547209987882,2.194436684364802,4.183817862511293,14.48548355867213,25.274344894624623,2713.812
B0054,5,10,4,1.0754450685609742,3.362083204238267,2.1744802077788186,4.179551945393369,12.210694836100142,17.912726519981458,2786.578
B0054,6,12,4,1.0655493528023796,3.01935322902276,2.1991956579298835,4.186221002348923,14.382852820878863,25.399130245059563,2667.89
B0054,7,16,4,1.0568368579972396,3.294907679053512,2.195382286735059,4.162967318861197,12.646539321462496,19.958495728003356,2530.172
B0054,8,18,4,1.0449064445364842,3.099558518903638,2.186961493066742,4.186119302404479,13.501798463127008,22.3455512044548,2446.062
B0054,9,20,4,1.0458363976936966,3.344320754921095,2.1792899341144296,4.183685207894235,12.310686417130766,18.346440665576743,2713.25
B0054,10,22,4,1.018187920878015,3.3393968492515325,2.1960491387884744,4.186682919177322,12.449589157423155,19.776786565302107,2676.578
B0054,11,24,4,1.0226409233672233,3.1066787302612444,2.1942476804372792,4.187137846103755,13.39260571620204,22.520284175103843,2394.734
B0054,12,28,4,1.03890961861509,3.3713317734388912,2.1907481286563577,4.170757473231068,12.045245019281868,17.54568061289479,2673.0
B0054,13,30,4,1.0173250354350074,3.1171442968796907,2.185877354823723,4.18733783943504,14.027143186292392,22.730114882559054,2619.578
B0054,14,32,4,1.033183911994548,3.3723181530355464,2.18549830376202,4.183271363053432,11.98698791631262,17.24230903543893,2640.016
B0054,15,34,4,1.0095232119739597,3.3752367769573675,2.169486415611112,4.1871763489072675,11.961246010798938,17.67282228813571,2621.187
B0054,16,36,4,0.9862483259626477,3.0680241783485127,2.1991609285274296,4.187497017349983,14.303923037098802,24.83365687277193,2616.453
B0054,17,40,4,1.0080048320000436,3.080029423131606,2.16946894247905,4.167864162415893,14.014570142346548,23.814869897999767,2565.109
B0054,18,42,4,1.0153387761254196,3.0995001166042586,2.189366386338004,4.182759232638332,13.82742179742786,23.286158021770156,2532.531
B0054,19,44,4,1.0106786853355956,3.135117188240346,2.1938108499397133,4.183401065560466,13.793181239419976,22.857688282463826,2556.593
B0054,20,46,4,1.010409656585336,3.361825569933971,2.195354018162212,4.174098618023754,12.006556818172502,17.0744400013979,2577.891
B0054,21,48,4,0.9801433323963482,3.069748420550782,2.1757051329882087,4.187244537540539,14.223331420666247,25.034160636506623,2572.36
B0054,22,52,4,1.1016641723624385,3.0996476610968013,2.1816843710356264,4.149611746563943,13.816713741617784,23.829313770803374,2697.75
B0054,23,56,4,1.0826512239001271,3.3276361450033405,2.1869057073992466,4.167185143906847,12.297445133045807,18.148295901779747,2683.406
B0054,24,58,4,1.0575008387868343,3.090887653178106,2.1798631989492883,4.1862395960608145,13.917709213674303,24.240504107723478,2646.156
B0054,25,60,4,1.0385517331615322,3.1255606087732573,2.1957368370641035,4.183562459488766,13.738247646589583,22.93935470684112,2593.531
B0054,26,62,4,1.0073294901291132,3.0910099520509644,2.197272162359153,4.183469543197807,14.02103674221244,24.77112444800467,2604.125
B0054,27,64,4,1.0160400308540347,3.371121145966289,2.186991625035034,4.182803471091083,11.909908874752377,17.39258920543283,2588.594
B0054,28,68,4,1.0158319636440951,3.3382772643772527,2.1839945875783817,4.177543051799468,12.313622257322168,18.305747733025576,2579.203
B0054,29,70,4,1.0015383803216271,3.275227014636782,2.1974155139704856,4.18745666665725,12.835536006037291,19.849601783840107,2555.453
B0054,30,72,4,0.9812488615918239,3.08264025202744,2.1944796571193828,4.187380122640154,14.025334270032486,23.697887384213885,2525.609
B0054,31,74,4,0.9987416030110134,3.3354691487943056,2.19582689132158,4.183314724424282,12.206393799822907,17.639370990163055,2536.172
B0054,32,76,4,0.9584014230949642,3.06956232360524,2.180729125655269,4.187279483525102,14.157912343382947,24.855759413239454,2536.204
B0054,33,80,4,0.9800846133894623,3.1084291827280213,2.198606902338691,4.168586129733135,13.877029644763786,22.633573596217214,2488.86
B0054,34,82,4,0.9720372198962766,3.3581509225423294,2.178492152794792,4.183747098480424,12.000734280236426,18.24210090664387,2518.547
B0054,35,84,4,0.9693202807518411,3.1056894645085027,2.1931605321338634,4.187523274109238,13.961422230756659,23.459587106388874,2485.766
B0054,36,86,4,0.9479786388506265,3.076065545012625,2.1971158447610275,4.184269535257578,14.14108020855593,24.87318926454243,2506.718
B0054,37,88,4,0.9638519569071228,3.121042954980713,2.192446180613871,4.183868392040906,13.857077682108361,22.57895105031832,2459.297
B0054,38,92,4,0.9682336695484697,3.330025768269621,2.1750045839249057,4.169539487587025,12.299989669041157,18.155876160419844,2488.734
B0054,39,94,4,0.9407020864603765,3.067009596769174,2.1906356157422464,4.18749739820457,14.212120623239777,24.745737558953422,2491.375
B0054,40,96,4,0.9618442077038963,3.224323331222822,2.1969226044699126,4.183674115350642,13.232401754114171,20.864500972462256,2467.328
B0054,41,98,4,0.9332340144199703,3.348287536831091,2.188259141429684,4.185924206625423,12.098481296366476,18.59367691804772,2466.125
B0054,42,100,4,0.9313454737145217,3.0573024563037245,2.1682818867328626,4.187821519147336,14.31610663580659,24.597212846034733,2459.3129999999946
B0054,43,104,4,0.9976429099116705,3.076951013118892,2.187733999755357,4.145501189988608,14.083550544682673,24.13178710047615,2559.125
B0054,44,108,4,0.9833315262972037,3.085795975435223,2.158914847324055,4.168037433999008,14.07160712441505,23.612194914633058,2534.156
B0054,45,110,4,0.9904370062777442,3.3302769619097354,2.1913469960772693,4.182894970276525,12.23792511997238,18.35582339692624,2521.985
B0054,46,112,4,0.9499871340436294,3.071754770434524,2.1887585386046826,4.187269403966888,14.182674582038874,24.73342335069987,2503.172
B0054,47,114,4,0.9526027840900876,3.0794678744671966,2.198239401427243,4.183666770470569,14.103323081309012,24.172566338551658,2474.344
B0054,48,116,4,0.8850175175465715,3.0669938746662084,2.1796805503092664,4.071079307477162,14.073408640034845,23.99040081449467,2349.64
B0054,49,120,4,0.9937402750241768,3.092460830981556,2.1687268442761383,4.166737300664872,14.081056672524559,23.497913584081875,2560.688
B0054,50,122,4,0.995507330519279,3.109872659544261,2.191725388766709,4.182736373587939,13.882912785076055,22.413638355604547,2522.375
B0054,51,124,4,0.975407870968116,3.0916929425969144,2.16190489413124,4.183619389994964,13.976909425974554,23.276288269463745,2488.719
B0054,52,126,4,0.965960558373922,3.092077800709679,2.1867699716569766,4.18340061507743,14.001484389915577,23.166415774259068,2474.844
B0054,53,128,4,0.9573702621688754,3.0868228519569625,2.198752976514828,4.183750141327261,14.09360506240207,23.915519230311656,2473.875
B0054,54,132,4,0.9294756591964932,3.072604933827402,2.166553275090901,4.1672081859932595,14.300275862318225,24.7714915843067,2495.5
B0054,55,134,4,0.9323553879823946,3.076772656394079,2.1974146026719614,4.183066668693598,14.124062472619883,24.68396453173386,2481.078
B0054,56,136,4,0.954568378404969,3.2911829197288838,2.1984537160355733,4.182465009412686,12.64526098166937,19.020363167421827,2460.125
B0054,57,138,4,0.9330242104372937,3.0675140530182183,2.1699490089903373,4.186729661376772,14.223331638985794,24.13873479197664,2440.547
B0054,58,140,4,0.923294184000959,3.0671371599201427,2.176887912375456,4.183427098166605,14.139185148296136,24.815641221382517,2449.922
B0054,59,144,4,0.9257799164262976,3.078813614886158,2.1883883016985664,4.166698332057613,14.087390371698557,23.24485824164149,2408.781
B0054,60,146,4,0.9162765793280084,3.066888936059056,2.170115376243027,4.184004022833215,14.202958247128624,24.863734259210677,2442.547
B0054,61,148,4,0.9387011679112469,3.2822748078833337,2.1966197167856167,4.182970368325371,12.672879944135305,19.187532398616906,2420.671
B0054,62,150,4,0.9158990586877171,3.06323475400009,2.1844861596911245,4.186946857158577,14.267116889972154,24.608575630578702,2409.906
B0054,63,152,4,0.9202608990433788,3.3294345220814243,2.1969048206503072,4.182782183216822,12.173995572424568,18.813867999485474,2416.672
B0054,64,156,4,0.9111253917360889,3.059197039764698,2.189593119391126,4.175798948316686,14.240824503948055,23.949250535387122,2395.75
B0054,65,158,4,0.8980507043695345,3.0606951230963726,2.1801159908061365,4.183432164471636,14.275292993104369,24.821471701624326,2410.688
B0054,66,160,4,0.9278864624016372,3.3096645129465334,2.1883204645817864,4.182464884390648,12.319879487331049,18.578117414146718,2402.125
B0054,67,162,4,0.9118415396987224,3.068838395977353,2.176027126654838,4.187190771734197,14.017340985088923,22.523812738647745,2355.265
B0054,68,164,4,0.8936491649329469,3.0642577232510537,2.192431157609426,4.184124653963867,14.309673058312116,24.885270958035292,2396.719
B0054,69,168,4,0.9100864492604255,3.05089172896046,2.165885100454371,4.1396795894908935,14.20580721645281,24.49535100296176,2442.344
B0054,70,172,4,0.9114904731460941,3.0723870805326334,2.1973597496316057,4.166798038044882,14.343325580342825,24.79248513927076,2444.703
B0054,71,174,4,0.9337172811638196,3.292510597456584,2.1972629267290893,4.182556356872751,12.52113276136492,19.418861776320842,2412.25
B0054,72,176,4,0.8981517756068776,3.0615420925064947,2.198752877987022,4.18680349899093,14.320010513448283,24.843161021240146,2403.234
B0054,73,178,4,0.9139367135371254,3.104814009888728,2.198603650230703,4.184455817920845,13.817833063271001,22.81807409211731,2361.047
B0054,74,180,4,0.8764848617154279,3.0591573873230504,2.1805571893421827,4.184079696303244,14.23049295284562,24.58129890321389,2392.468
B0054,75,184,4,0.8854917958581964,3.0574972660409525,2.174201624293327,4.166279880071051,14.343710795679344,24.654627092855215,2373.89
B0054,76,186,4,0.8819074622846708,3.0567448490556264,2.1705705059131044,4.183737744816785,14.146643227132303,24.667711168999986,2383.234
B0054,77,188,4,0.9045809105944795,3.151370552126675,2.196118065671102,4.18293565751089,13.55224741011707,21.67226159753115,2342.453
B0054,78,190,4,0.8734606349455996,3.0561639338398625,2.184361072149743,4.18457456922587,14.28080189135689,24.961444132266895,2359.296
B0054,79,192,4,0.903131190986828,3.236611432340167,2.1930074246895095,4.1835244239011375,12.92628985289928,19.86209455847644,2345.453
B0054,80,196,4,0.8712217754060124,3.0377786371686537,2.1685391483011838,4.171664411266561,14.22945813956484,24.813991518744384,2360.172
B0054,81,198,4,0.8936499043476617,3.096631349811912,2.1987726546793334,4.183480212813237,13.889055949262897,22.3422759308799,2315.407
B0054,82,200,4,0.8835064014687892,3.0611426143701355,2.1680465237840907,4.183649118386083,14.09831645395676,23.389616432610406,2322.156
B0054,83,202,4,0.8779403705367915,3.0558445282698004,2.1849035687167166,4.183468521205082,14.205610727972747,24.437246414395887,2327.1570000000065
B0054,84,204,4,0.8599389109365094,3.0499483326806858,2.1788266272471644,4.1836327331469265,14.19998846070805,24.617323081703876,2335.0
B0054,85,208,4,0.8697358119609565,3.0516041952252326,2.173598497548058,4.165207327973796,14.288204303284642,24.271941214408503,2329.375
B0054,86,210,4,0.8638271814812677,3.0472454916360254,2.171024131749843,4.183812225950738,14.208858242752529,24.804728027574093,2333.875
B0054,87,212,4,0.8865694537789144,3.231306720712414,2.193241046616703,4.183143233797935,12.936183613815922,19.87934804833635,2317.453
B0054,88,214,4,0.8690078572313327,3.0561992011444175,2.1928820402300686,4.185938542114043,14.084182887600768,23.51552492010551,2295.109
B0054,89,216,4,0.8474446088377652,3.049101236395701,2.1802092140590776,4.18432308250829,14.275903069670573,24.913142338885027,2326.657
B0054,90,220,4,0.8799727721580702,3.0592618954233486,2.1788337133933458,4.1182630057067415,14.30665353308513,23.80380834532953,2479.297
B0054,91,224,4,0.9110444582768508,3.070487564105729,2.1830841723157457,4.164907528561344,13.97058204189835,23.08245417914552,2463.578
B0054,92,226,4,0.9121724293355059,3.067048133380307,2.1910520386239125,4.182445897550156,13.799155081842601,23.778234573688007,2458.812
B0054,93,228,4,0.8872043975884799,3.0722065010406205,2.199607761547385,4.182116565141312,13.85337076803369,23.05943482945761,2400.672
B0054,94,230,4,0.8961236767959215,3.117253230362332,2.1991241347308157,4.183709805636206,13.514874679422098,22.244929264861582,2396.407
B0054,95,232,4,0.8851334001128452,3.0560602390351073,2.1873002342387666,4.18305579589887,13.789537640473576,23.801178997375885,2392.375
B0054,96,236,4,0.8793386645436118,3.2276996110787217,2.1979569345819563,4.163750891434571,12.632160467633849,20.129283300775896,2373.687
B0054,97,238,4,0.8461224238450626,3.0511101255752124,2.1932450152273764,4.1857725238225205,14.133236180004296,24.104183465359974,2385.922
B0054,98,240,4,0.8705933152969343,3.110131898177326,2.188819744044954,4.183962354946822,13.44514404240349,21.124822433154822,2345.0
B0054,99,242,4,0.8440520909609104,3.048474354226641,2.1933054601044173,4.183748382269399,13.90645728525564,24.038373358435607,2363.047000000006
B0054,100,244,4,0.8536244678403578,3.0720502151516498,2.1984194356911515,4.183059531782334,13.600457924373249,22.333795391644557,2316.687
B0054,101,248,4,0.8524519337958137,3.0780861695186963,2.197124548478272,4.164596042177817,13.622342114819537,21.7292466341309,2322.0
B0054,102,250,4,0.8373919001793014,3.047978400472379,2.1601370672426743,4.183536913886723,14.071709155413798,24.067733333922256,2357.687
B0054,103,252,4,0.0,4.067670722536387,3.83839582745546,4.1824770749578155,6.019953177795341,6.383481120383388,23.0
B0055,1,0,4,0.7989997927037011,3.2439361669782594,2.4930794984834495,3.843735024444539,11.879033293126687,18.02446981350722,2660.313
B0055,2,4,4,1.319892156462878,3.2904290284649416,2.480538609588174,4.174020568347548,12.415262417855027,16.633080095446793,2826.0
B0055,3,6,4,1.2769832801132017,3.326231366449631,2.48985034932468,4.1994512899066025,12.360226804144617,18.02222405324747,2818.578
B0055,4,8,4,1.2572591312230865,3.3385354077080747,2.485404008194569,4.201354950378872,12.182802262813878,16.276920867509258,2713.812
B0055,5,10,4,1.206763751299412,3.3690503311576365,2.484071154442301,4.2022865042877005,11.995175259559732,17.386184005164274,2786.578
B0055,6,12,4,1.2077322536103197,3.3596802370189534,2.4813880969343156,4.202804398571556,12.015852590858461,16.287370504806514,2667.89
B0055,7,16,4,1.2009614290093835,3.331138062731705,2.4857750442530606,4.194689870235318,12.310516344609582,18.765407738610975,2530.172
B0055,8,18,4,1.189059086549973,3.335155652675837,2.4898705968581996,4.203456278554985,12.203269426883178,17.743208793113464,2446.062
B0055,9,20,4,1.169708782604433,3.3970397549525346,2.4863788962445756,4.203931038045003,11.974188885781311,16.27240932778339,2713.25
B0055,10,22,4,1.1483647194613424,3.3803008994123225,2.484196378836121,4.204477051328936,12.146032186206996,18.496064110315466,2676.578
B0055,11,24,4,1.1527726060972296,3.3446128760924214,2.488899766066993,4.204395922551529,12.075029193191549,17.233592924973692,2394.734
B0055,12,28,4,1.1318370471727228,3.4016962939915634,2.4856427415338582,4.196508158151434,11.953480850146518,17.25233196126928,2673.0
B0055,13,30,4,1.1326525803383347,3.3777825070738476,2.4945204316368925,4.2049198480597365,12.091243346975185,18.84637103862602,2619.578
B0055,14,32,4,1.1160565716574584,3.411152214850695,2.489824423973652,4.204749253288386,11.84145066042513,16.69866695291335,2640.016
B0055,15,34,4,1.0984641825068853,3.4062074380814424,2.4929609831648176,4.205529950993648,11.855003538549179,17.281200338137296,2621.187
B0055,16,36,4,1.0925694103096681,3.4006629565141497,2.4987737122938984,4.205627291462969,11.91733362745109,17.87487048558903,2616.453
B0055,17,40,4,1.109167680712031,3.3734363664560836,2.4960528571959832,4.197933604847559,12.135031767584422,18.56561933924195,2565.109
B0055,18,42,4,1.1075035028905713,3.3751298920141575,2.4950345179419164,4.205390438967899,12.085534035682384,18.731388722663795,2532.531
B0055,19,44,4,1.106751675424531,3.3799212171444224,2.4992030754220638,4.205435554958762,12.035133443915594,18.85911132920102,2556.593
B0055,20,46,4,1.0726694124582825,3.4131937901660443,2.4858947643408493,4.183847655178161,11.694010522378292,16.474886676905992,2577.891
B0055,21,48,4,1.0776844021506693,3.388212777111266,2.4902199266036034,4.205811869776469,12.02595112446758,18.429839421941313,2572.36
B0055,22,52,4,1.1981714734535907,3.3833310240018224,2.49591717391522,4.185284066167707,11.847288624466861,16.79121110894689,2697.75
B0055,23,56,4,1.1625381552680927,3.406033299298373,2.493901769830843,4.196690472475704,11.64238700767333,16.558207457541112,2683.406
B0055,24,58,4,1.1556827465844224,3.395122860818019,2.4906658427202095,4.205348595061986,11.772012658338625,16.176716026227933,2646.156
B0055,25,60,4,1.137444098422356,3.3678744885149583,2.491266216084571,4.205552375701064,11.983454214473863,18.28920429337146,2593.531
B0055,26,62,4,1.1126375352125493,3.3809383898685605,2.4927607047506055,4.2052142034116535,11.908597488676612,18.65863623047158,2604.125
B0055,27,64,4,1.098656067845981,3.41469739374783,2.4866262339494316,4.205763745942962,11.5894392622721,16.83473057053666,2588.594
B0055,28,68,4,1.0985302758884639,3.41231159843661,2.495104294734825,4.198995746839671,11.629714317449922,16.756789919207705,2579.203
B0055,29,70,4,1.1029370400968537,3.4043822939909396,2.4877631392866095,4.2061133400646735,11.647248561632294,16.24699765148442,2555.453
B0055,30,72,4,1.0949644922735318,3.3673428364678033,2.4978675843051477,4.20656078786278,12.022205345514335,19.129984857149818,2525.609
B0055,31,74,4,1.0890679714830998,3.4104196380737455,2.482550786926367,4.205789072356055,11.542224902228241,16.36765160927189,2536.172
B0055,32,76,4,1.073323391636053,3.387548379409374,2.498794021092515,4.2064686981546116,11.825965633220362,18.15665009637772,2536.204
B0055,33,80,4,1.095373856745309,3.3533445639000172,2.4986675609061084,4.19878751718924,12.03863906152037,18.80550760238104,2488.86
B0055,34,82,4,1.0639517466243125,3.403128476363774,2.495967983888696,4.205549436509086,11.59317451081218,17.559578387097904,2518.547
B0055,35,84,4,1.085798072407703,3.3737196134296283,2.494521891499824,4.206680085108051,11.87359860158602,17.467083355342886,2485.766
B0055,36,86,4,1.0588748965507557,3.382746702873388,2.4940939052144744,4.206242808359698,11.809310238880515,18.49462899513655,2506.718
B0055,37,88,4,1.0813260035191288,3.3641919383896957,2.488192777263103,4.2065015265299825,11.933034010302555,17.91164881741511,2459.297
B0055,38,92,4,1.061601862588323,3.408219619852174,2.4835904274919676,4.198066617715753,11.53732922797716,16.71929796179109,2488.734
B0055,39,94,4,1.0593920670581127,3.3720438606583496,2.494836964233761,4.2069940867465805,11.942237573488166,18.743872075423457,2491.375
B0055,40,96,4,1.0742513141424725,3.3954495279595993,2.495294559262084,4.206185443933068,11.654440484569944,16.07532193134441,2467.328
B0055,41,98,4,1.0405614734131499,3.3886471333647554,2.493930027919102,4.206494698836393,11.722702041818202,18.1055360480279,2466.125
